username,LABEL,user_id,account_age_years,followers_count,following_count,verified,verified_type,statuses_count,posting_frequency,tweet_text,tweet_created_at,is_retweet,has_media,urls,mentions,hashtags
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Mrgunsngear Let the Sheriff go.,2024-12-06 21:04:19+00:00,False,False,,Mrgunsngear,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@leozuckermann @Uber_MEX Leo, no uses X para trivialidades como ésta",2024-12-07 00:45:29+00:00,False,False,,"leozuckermann,Uber_MEX",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@senadomexicano ""Y el himno, apá?"" Bola de inútiles come mierda.",2024-12-07 00:46:39+00:00,False,False,,senadomexicano,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@CramerTracker Stop making these people famous,2024-12-07 01:46:41+00:00,False,False,,CramerTracker,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@realDonaldTrump Let Turkey deal with it,2024-12-07 18:16:26+00:00,False,False,,realDonaldTrump,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@DOGE It is given to dictators,2024-12-07 18:17:32+00:00,False,False,,DOGE,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@business Where are the Stingers when you need them,2024-12-08 04:55:54+00:00,False,False,,business,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@agusantonetti Pero no ha sido Ghadafeado,2024-12-08 04:59:23+00:00,False,False,,agusantonetti,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@GeorgeEKson @EmmaRincon Qué bueno,2024-12-08 05:02:48+00:00,False,False,,EmmaRincon,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@ShaykhSulaiman Pics or it didn't happen,2024-12-08 05:09:00+00:00,False,False,,ShaykhSulaiman,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@ConservativeOG Fuck all of them,2024-12-08 05:15:37+00:00,False,False,,ConservativeOG,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Klausfigu Jews,2024-12-08 05:21:36+00:00,False,False,,Klausfigu,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Aydn84362352 @DarthPutinKGB @jeremycorbyn Inhale nerve gas and fuck off,2024-12-09 02:36:15+00:00,False,False,,"Aydn84362352,DarthPutinKGB,jeremycorbyn",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@NateSilver538 Fuck off, idiot",2024-12-12 22:12:35+00:00,False,False,,NateSilver538,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Tu_IMSS Chingas a tu madre @pkumamoto,2024-12-17 01:57:31+00:00,False,False,,"Tu_IMSS,pkumamoto",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@TheRabbitHole84 Wtf,2024-12-17 01:58:15+00:00,False,False,,TheRabbitHole84,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@elonmusk Go, Doge. Face students or the highway",2024-12-17 01:58:40+00:00,False,False,,elonmusk,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@mtgreenee You got polio in the neurons. Eat shit, bitch.",2024-12-17 02:01:01+00:00,False,False,,mtgreenee,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@Trudeaus_Ego It makes sense now. Thanks, ""Justan""",2024-12-17 22:19:45+00:00,False,False,,,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@DarthPutinKGB Scooter this bitch,2024-12-18 15:24:51+00:00,False,False,,DarthPutinKGB,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@historyinmemes In house arrest?,2024-12-18 20:27:31+00:00,False,False,,historyinmemes,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@amuse 40%???? What for?,2024-12-18 20:28:23+00:00,False,False,,amuse,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@elonmusk #doge,2024-12-18 20:29:04+00:00,False,False,,elonmusk,doge
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@PelosiTracker_ No. Fuck them.,2024-12-18 20:31:23+00:00,False,False,,PelosiTracker_,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@Jesse_Morgan_ Luigiiii!,2024-12-18 20:32:18+00:00,False,False,,Jesse_Morgan_,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@DoctorZamudio @SandraCuevas_ El onlyfans para cuándo?,2024-12-18 20:33:53+00:00,False,False,,"DoctorZamudio,SandraCuevas_",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@RicardoBSalinas Se tenía que decir y se dijo.,2024-12-18 23:23:24+00:00,False,False,,RicardoBSalinas,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@ZuritaCarpio @azucenau @lopezdoriga Chingas a tu madre @ZuritaCarpio,2024-12-19 22:26:48+00:00,False,False,,"ZuritaCarpio,azucenau,lopezdoriga,ZuritaCarpio",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,"@DaveAtherton20 @elonmusk Tell it to the victims of the Xmas Market, David. Please go and do it.",2024-12-20 20:19:25+00:00,False,False,,"DaveAtherton20,elonmusk",
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@SaahityaVeda Deport them all,2024-12-20 20:22:01+00:00,False,False,,SaahityaVeda,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@lamanoconpelosx Fue en china o donde,2024-12-21 03:18:03+00:00,False,False,,lamanoconpelosx,
robbachevsky,reliable,1481165821,12.106849315068493,82,56,False,none,6207,512.6849966055669,@historyinmemes Sports Almanac,2024-12-21 04:03:36+00:00,False,False,,historyinmemes,
