Unnamed: 0,username,LABEL,processed,user_found,error,user_id,verified,account_age_days,followers_count,following_count,tweet_count_total,follower_following_ratio,tweets_fetched,fraction_retweets,fraction_with_urls,fraction_with_media,avg_tweet_length,avg_sentiment,tweets_per_week,domain_diversity,network_clustering_coefficient,mutual_followers_with_misinfo_spreaders,interaction_with_bots,inferred_political_leaning,personality_big_five,cognitive_reflection_score,avg_exclamation_count,liwc_categories,topic_distribution,image_content_descriptors,image_forensic_signals
4700,savannahskeath,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,SBDaniel92,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,scarecrowboat22,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,SchubbJ,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,schuey002,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,scifscif,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,scohar70,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,scoolluvaffair,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,ScottishFeline,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,sdeepmahapatra,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,seamsandstars,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,seanmurray68,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,SeanWB2,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,SEcorona12,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,senatorfrase,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,sentmoney,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,seokisseu,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,SereneAccount,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,SeriousLee3,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,SeriouslyBrett,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,SethBurgessFR,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,seumas00,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,sevn7th_son,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,sexybackmochie,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,shaila_the_slut,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,ShakesExchange,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,ShaktiBlazing,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,shaliatkinson,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,Shamz_44,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,ShaneAndrews64,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,ShaneLParkhill,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,shantel_35,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,Shari_Hepzibah,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,Shawk2017,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,shaybeck1994,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,Shayshamie,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,shealynkelley,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,shelbyw98,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,shelove_control,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,SheryllAgusto,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,shiftfear2fire,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,shipping_log,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,shivah417,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,shockerlawd69,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,shortyize,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,shortymcshortz2,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,shortyshort239,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,shsh_shlee,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,shugeldiva,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,ShuhratKessikb1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,Sidaltoris,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,siebs15,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,signmaker16,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,SilentHillKitty,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,silibantsisters,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,SilviaSutton,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,Simply_Kaitz,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,singlecupcake,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,sivashunmugamp,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,sjbischoff,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,skullcakin,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,slimecosmo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,SLinIsrael,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,slips_official,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,slm97_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,SloMoSportz,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,Smeckle5000,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,smilebabyjesus,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,smwone,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4769,smyth_adrienne,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,snailmail7,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,SnehalKandari,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,SoCalButcher,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,SoDakViking,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,sofia_daroodi,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,soleoutacontrol,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,somadodafikeni,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,someran58057813,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,sonmeznilay,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,sophiaxramos,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,spaceprole,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,SpoderMan_Can,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,sportsgeek1115,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,sppacedad,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,squawfrog,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,squinyoongi,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,sraelynn3,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4787,srosemz,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,srw11232,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4789,ssameyesblue,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,sschan430,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,sstp_gesu,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4792,stacebass,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,StaceyScot1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,StardustEtoile,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4795,StarredMessages,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,StenoWorldBH,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,stephaniescp,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,StephanRoget,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4799,stephen_seidel,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,Stephinemaac,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,steve3ac1as,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,SteveCohen_HW,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4803,SteveDanna,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,SteveHorechuk,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4805,steven__aguilar,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806,Steverino1020,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,Stopfckbois2k18,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4808,StripedTigress,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4809,stussysteph_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,Subhajitsaha97,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811,SubratK82634557,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4812,Suewill36768583,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,Sug1940,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,Summermazin,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,Sunhepark,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,sunhyck,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,sunilsaxena,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,SunshineBabe33,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,supacoolshann,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,super_nin10do,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,superdaveintx,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,susandagmar97,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,suswhitaker,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4824,sweet16anne1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825,swiftlyclean,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,SWilde72,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,syababmars,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4828,Szfogarty,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,taciturntabby,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4830,taehvungult,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,TairiIlir,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,Tala58247132,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,taliaidk,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,TalkingALF,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,Tamara55175769,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,tamaranihici,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,tammyratley1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,TamukaMartin,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4839,taneamyat,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840,TariqthaFreak,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,tash9140,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,tat2drdnk,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4843,tauseefriaz,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4844,Tay13Bay,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4845,taygiii,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4846,Tayler_Texas,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847,taylorbakel,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4848,TayMcG24,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849,tayrascaa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850,TBreitweiser,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4851,teachmethetruth,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852,teamfashola,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,TeamForrest_AAU,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4854,tefimeza,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4855,tellesbae,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856,TemiRussell,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4857,Tennis_Source,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,teremassen,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,tery_dig,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,thatbceli,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,thatzherr1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4862,the_kellys,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863,The_Maintainers,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4864,the_mckern,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,TheAntagonist10,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4866,thebcnewfie,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,theboatmaster05,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,TheBosma,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,TheBough,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,TheDudeKelsey,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,theisaiahchavez,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,theJosharoooo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,themysteryman09,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,TheNewAlmister,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875,thepianonerd,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,TheRaptorKing94,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,thereal_willb,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,therealgwaz,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,theresafed,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,TheSmilem8ker,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,thestephross,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,thesunnystoner,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,thetexastrumpet,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,TheTruthLimo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,TheWilliamAfton,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,THingerty,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,tiffanyxjapan,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,TimEd41,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,timmylin1203,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,Timothy50124418,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,tinuawo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,TJ_Kawa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,tjecco,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,tmesposit,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,toastedknee,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,TommyCinLA,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,tomotamvotir,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,tony_valdo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,Topshelfsweet,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,tournesoleil107,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,tracey_soriano,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,TranquilJayquil,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,transom99,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,trapk1dd,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,Trax71W,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,Trey_Reese_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907,treyvon_devonte,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908,TriciaOverstre1,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4909,trickyricky1984,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,TrionaMcM,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,trirx69,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,tristanMoran_3,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,truemajorityuk,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,TrumpBannerman,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,trumplestiltsk8,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,Truthsojourner4,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,trytoearn,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,TSands33,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,tspiz09,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,ttersucksbutt,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,tunamdenman,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,tusi_althea,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,Twellington22,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,TWS_SA,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925,tykurwa,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,Tyler_Alexis_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,TylerKalm,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,TyroneLWillis,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,Udit_Mishra24,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,ulisesrusoperez,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,UMBC_MBB,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,umm_sav,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,UmmShine,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,UncleMiggy,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,undeterred38,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,UoC_Psychology,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,UpstageLungCanc,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,Urvash1S,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,usman74463282,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940,uuueeeccc,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,Uynjunior,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,Valentine_Rlhe,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,valeriavargas0,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4944,valmki25,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,vancitylegend,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,Vantellenctual,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,varcharTV,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,velasquezvenus,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,venusssc,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,VGaillabaud,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,VGKCrossbar,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,vhergatz,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,vida_sirois,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,VieiraRanch,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,villager4ever,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,VInkumsah,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,Vinnielazic,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,VinnyfromMesa,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,VirgoAirborne1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,voice59,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961,VoicesRTogether,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,voohoories,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963,VoteSeminole,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,voyeu_rism,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,VPCCoppell,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,vtsam71,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,VVCSsupport,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,vxnesamedi,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,wajda_zach69,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,WallflowerVD,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,walruswatkins,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,wambambigalo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,Waste0fPaint_,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974,watersforfish,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975,watisandi,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976,waymond_g,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977,WCBerry520,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,WearTech_News,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,weepaco1993,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,WelshNic,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,whatwouldbtsdo,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982,whimsicalarea1,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983,WhisKhalifa3,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,whitelow1959,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985,Whites_Tiger,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986,WhiteSaraLance,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987,whoadastiff,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,Whoisdiya,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4989,WHS_MD_Football,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,wiecheln,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4991,wildboibizzle,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,William09162953,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,williamjamison4,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,WilliamRadu,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995,WineMom72,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,wo4__,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4997,wokeboss,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4998,Wolfcat24915515,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4999,wonderdog247,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,wontaehy,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,woody_barnes,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,WoolworthCaden,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,ws121,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,Wwidget11,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005,xhmpennington,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5006,Xikar_Wyrhart,reliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5007,xo0o0o0o0ox,unreliable,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
