cluster,saliency_mean,saliency_std,n_folds,saliency_sum
141,2.1110580103471874,3.2082262505862085,5,10.555290051735938
164,2.0995138823986053,0.8544770392703369,5,10.497569411993027
139,2.06195539329201,0.8710393684766835,5,10.30977696646005
155,2.0273468419909477,1.5658678452414116,5,10.136734209954739
195,1.9771997421979903,1.2802497413586,5,9.885998710989952
85,1.9705567706376315,0.595822212740095,5,9.852783853188157
110,1.8575664691627025,1.4420647796731827,5,9.287832345813513
11,1.8295863637700678,1.256117491368416,5,9.147931818850338
25,1.7677267787978053,0.6330196385553829,5,8.838633893989027
63,1.745859081298113,0.8594787734396102,5,8.729295406490564
61,1.7406670071184636,0.41485216308284206,5,8.703335035592318
58,1.7062810473144054,0.7954106659186417,5,8.531405236572027
79,1.690073811635375,0.617475091648589,5,8.450369058176875
108,1.6387218683958054,1.1506734993009369,5,8.193609341979027
64,1.6170555712655186,0.4407361568179564,5,8.085277856327593
177,1.5984012477099896,1.7947334292244366,5,7.992006238549948
21,1.5459933277219533,0.8752979547487879,5,7.729966638609767
142,1.5284953333437443,0.6076980626875379,5,7.642476666718721
118,1.490799607336521,1.1145328259387355,5,7.453998036682606
31,1.4518370542675256,1.0867446061847008,5,7.259185271337628
196,1.362911320105195,0.5099946574994845,5,6.814556600525975
49,1.355668106675148,0.15236465990342243,5,6.77834053337574
30,1.3278188042342662,1.0610255082821367,5,6.639094021171331
200,1.325818422064185,0.5528309393732824,5,6.629092110320926
55,1.3034908730536698,0.877503145009661,5,6.51745436526835
120,1.300355914980173,0.3538856921870597,5,6.5017795749008656
140,1.2799891490489244,1.6440947238750667,5,6.399945745244622
67,1.241386890783906,0.5752565507554016,5,6.20693445391953
28,1.216593393869698,0.8065994728888759,5,6.08296696934849
194,1.150216206163168,1.0046179444065955,5,5.75108103081584
145,1.120573515072465,0.487669031015451,5,5.602867575362325
188,1.1173038955777883,0.5912852963318946,5,5.586519477888942
65,1.110988961532712,0.9086845740261101,5,5.55494480766356
59,1.0920796642079948,0.4635545703423144,5,5.460398321039975
33,1.0815977457910777,0.37139378027433284,5,5.407988728955388
52,1.0697916470468045,0.6572884809069373,5,5.348958235234022
183,1.0437250435352325,1.3598628780606963,4,4.17490017414093
170,1.0370826810598373,0.6227062565101146,5,5.185413405299187
136,1.0119335455819964,0.7135836729117846,4,4.047734182327986
47,0.8860464539378882,0.4636136566478754,5,4.430232269689441
10,0.8502708941698074,0.4482567548962447,5,4.251354470849037
169,0.8492523381486535,0.5932356857140383,5,4.2462616907432675
101,0.8129409022629261,0.29297418963457666,5,4.0647045113146305
121,0.8118265064433217,0.353980810596873,5,4.0591325322166085
53,0.7797410752624273,0.3959506533742942,5,3.8987053763121367
73,0.7746982175856829,0.5595641601697102,5,3.8734910879284143
159,0.7570265160873533,0.5378950689853775,5,3.785132580436766
6,0.7514390997588635,0.4927712069318144,5,3.7571954987943172
23,0.7500538095831871,0.5036580301265775,5,3.7502690479159355
16,0.7335072532296181,0.40145966896641583,4,2.9340290129184723
24,0.7165284998714924,0.5814276230962011,5,3.582642499357462
12,0.7120304956100881,0.3696599430359704,5,3.5601524780504405
166,0.690255276300013,0.271800066412213,5,3.4512763815000653
100,0.6703550007194281,0.6293249201780358,5,3.3517750035971403
44,0.6623413749039173,0.9273995638189348,5,3.3117068745195866
80,0.6610818974673748,0.4976600653212988,5,3.305409487336874
179,0.6584486950188875,0.6436391619035627,5,3.2922434750944376
74,0.64223438128829,0.3810625130294342,5,3.21117190644145
45,0.6297206196933984,0.27269403186855545,5,3.1486030984669924
160,0.6095140263438225,0.1612121071252748,5,3.0475701317191124
117,0.6002780798822641,0.39147685944737076,5,3.0013903994113207
168,0.5854200553148985,0.4605630612468244,5,2.9271002765744925
97,0.5853525385260582,0.7984194235073165,5,2.926762692630291
94,0.5803555358201266,0.7676822727340564,5,2.9017776791006327
69,0.5611079595983028,0.41121923680612044,4,2.2444318383932114
187,0.5578594133257866,0.7874182905470886,3,1.6735782399773598
104,0.538974912216266,0.4332137431599329,3,1.616924736648798
132,0.5388106517493725,0.34390813743585136,4,2.15524260699749
175,0.5367776691913605,0.3938971168034495,5,2.6838883459568024
147,0.530586781539023,0.37125313343775007,5,2.6529339076951146
119,0.5183088336139917,0.45806644566818494,5,2.5915441680699587
137,0.5103149816393853,0.28781644592932554,5,2.551574908196926
62,0.5014015443623066,0.3683532585095476,5,2.507007721811533
95,0.4946884194388986,0.23033207173689493,5,2.473442097194493
8,0.492171810939908,0.6376296634064202,3,1.476515432819724
180,0.4646796636283398,0.34353289392631825,5,2.323398318141699
150,0.4457895033061504,0.4125192850339937,5,2.228947516530752
143,0.4457121603190899,0.4166187854210766,3,1.3371364809572697
22,0.4435688927769661,0.15321249222506061,4,1.7742755711078644
57,0.43591125421226024,0.3878052860164332,5,2.1795562710613012
42,0.43362929821014407,0.3683343818874506,5,2.16814649105072
90,0.40430142395198343,0.24053493306388177,5,2.0215071197599173
172,0.3943448755890131,0.409014176108677,5,1.9717243779450655
114,0.38985972851514816,,1,0.38985972851514816
78,0.3843963943421841,0.18839330488364572,5,1.9219819717109203
192,0.38176200836896895,0.32795619694681805,5,1.9088100418448448
165,0.37753685265779496,0.2997417531345848,5,1.8876842632889748
77,0.37019200101494787,0.23229455093974802,5,1.8509600050747395
122,0.3699907138943672,0.27560830443561063,4,1.4799628555774689
41,0.3682460762560368,0.2943815004738588,5,1.8412303812801838
152,0.3636906314641237,0.2468047061792717,5,1.8184531573206186
54,0.3541228314861655,0.2794383781650694,4,1.416491325944662
71,0.34214422330260275,0.15813620603941728,5,1.7107211165130138
60,0.33440753165632486,0.33393280629144956,4,1.3376301266252995
186,0.32432317174971104,0.08017054722313023,2,0.6486463434994221
17,0.3239619217813015,0.15645286559810634,5,1.6198096089065075
198,0.323821688691775,0.0885775322574908,3,0.971465066075325
4,0.30776389315724373,0.07839728442648516,2,0.6155277863144875
123,0.306188577786088,0.1659241071365113,4,1.224754311144352
46,0.29079609289765357,0.21024032549173838,5,1.453980464488268
112,0.28488242377837497,0.2639349174205925,3,0.854647271335125
157,0.2643096459408601,0.37181405347164836,3,0.7929289378225803
173,0.2377172658840815,0.21417365066890637,3,0.7131517976522446
13,0.23201702535152435,0.2537827710203822,5,1.1600851267576218
144,0.2179806862026453,0.11640088364473092,5,1.0899034310132265
84,0.21605244278907776,0.12899342229383545,2,0.4321048855781555
148,0.21463649440556765,0.12891076910320795,4,0.8585459776222706
5,0.18666396364569665,0.20683406848483465,5,0.9333198182284832
14,0.1857082722708583,0.13551630312577673,4,0.7428330890834332
98,0.1848658949136734,0.131878373936028,5,0.924329474568367
81,0.1821209155023098,0.17662099915440158,5,0.910604577511549
26,0.1742852572351694,0.16679242679500708,4,0.6971410289406776
191,0.1610502190887928,0.02681075357104555,2,0.3221004381775856
32,0.14430098483959833,0.04770556521339629,3,0.432902954518795
162,0.1326640620827675,0.08920505874205041,2,0.265328124165535
88,0.11733051265279452,0.09867394899435634,3,0.35199153795838356
115,0.10617438579599063,0.10862175013209453,3,0.3185231573879719
138,0.08902417868375778,,1,0.08902417868375778
82,0.08160995505750179,0.001833211420295751,2,0.16321991011500359
178,0.054755810648202896,0.011916720823538715,3,0.1642674319446087
19,0.029277116060256958,,1,0.029277116060256958
