feature,abs_coef_mean,abs_coef_std
topic:182,0.19432246692656915,0.0949438631200658
topic:178,0.1941851138394198,0.24967105621583785
mnum:female,0.19265464384136352,0.17079184644741915
topic:81,0.19133669090954739,0.1533441842355741
mnum:bio,0.19104971599324458,0.1336779043568214
mnum:i,0.19002400251530696,0.1240887172072301
bow:2017,0.1896484656337014,0.36802628075615984
bow:immediately,0.1893787464458494,0.3618307651480502
topic:52,0.18857306748920952,0.18594733553139214
bow:reading,0.1873800249150121,0.4062764005519626
topic:48,0.18430419399464532,0.29689479599158286
user:HU_TweetNum,0.18400037981647674,0.24075226462499272
mnum:anx,0.18348299248118852,0.25398570768046563
topic:33,0.18283764880400633,0.17698637859432476
mnum:see,0.18197172624959276,0.20128760216021752
topic:187,0.1795970349585408,0.22195654903220421
topic:49,0.17850042972793037,0.16629858230212052
topic:139,0.17806702263554589,0.17101956758025227
topic:90,0.17343702582822115,0.14226687208513927
user:U_FollowerNumDay,0.1726231115641373,0.1929938624413275
topic:148,0.17229974626490346,0.26292999065363964
topic:156,0.17205755314883836,0.16312797759899295
topic:118,0.1714192130040723,0.1904891791574555
topic:171,0.17121266004141963,0.21686907132041855
mnum:assent,0.17072233861872377,0.07518512352192233
topic:54,0.17050390521458772,0.13126278788700788
topic:50,0.16978930524338667,0.20432357628913977
bow:price,0.1696759750965907,0.3766660651082654
bow:take,0.16934671153820863,0.33649079617139993
mnum:WC,0.16874180479781403,0.18894018328601928
topic:126,0.16669103324455456,0.2240742163461306
topic:58,0.16563579982703786,0.1673520501280217
topic:103,0.16550777820914317,0.1227182494977311
bow:name,0.16515200752650766,0.34906952978316497
topic:109,0.1635794035416117,0.11031581911608769
bow:reveal,0.1626061879768636,0.3502544245437841
bow:gold,0.16256331557263584,0.3414598399243674
bow:actually,0.16132046145405238,0.3515500218231813
topic:169,0.1608790040963556,0.1584723131298744
mnum:tentat,0.16079596181476566,0.15372098144338955
mnum:discrep,0.16028833216606492,0.0998221552165275
topic:149,0.15981484224632797,0.1700237163131515
topic:134,0.15783637375817322,0.11815298198700273
topic:181,0.15713774161771035,0.1581397716461844
bow:sleep,0.15504183583201636,0.29719065462143635
topic:64,0.15442773625935927,0.17666511168571825
mnum:ppron,0.15386910102680532,0.09501213725203896
user:U_ProfileUrl,0.15372041201642456,0.1772403510568148
mnum:ipron,0.15299435232763042,0.21281772192050574
topic:25,0.1526697786929357,0.14366135107010441
topic:75,0.15249918919263913,0.20970465597342222
mnum:WPS,0.1501532131388153,0.18282592368166706
bow:stuff,0.1501493004194677,0.32100770944102847
bow:high,0.14903573100257678,0.32055872132054375
topic:62,0.1466861441804126,0.14333913417660088
mnum:feel,0.14506751787189825,0.1380001681306914
topic:21,0.1450082701260263,0.1408246823865189
bow:national,0.14400161772912606,0.3044599338126789
bow:final,0.14301580293348212,0.3120450462955211
mnum:you,0.14266171672861755,0.28640548189274495
mnum:certain,0.1418832177622738,0.2403067644361774
topic:116,0.14114970504802554,0.18913494199695366
topic:198,0.14113808072271755,0.05776350858724316
mnum:body,0.140054761934378,0.09751686365418485
topic:45,0.13970619842268978,0.1577459210821221
topic:9,0.1393121558338251,0.08822015376714673
topic:74,0.13872387344059378,0.1405759082005187
topic:84,0.13625753433022808,0.10206406661966572
topic:125,0.13404641612811224,0.1417510181366652
topic:102,0.1336683003985272,0.17962128801594412
topic:155,0.13243766028689166,0.16460154000333588
bow:main,0.13083534939543273,0.26979770221420024
topic:24,0.12899957302282117,0.12118870209171437
topic:153,0.12741685195665392,0.12308730518714149
topic:194,0.12140640589649139,0.20605107926789112
mnum:cogproc,0.12126910236473716,0.08474532990892289
topic:170,0.12079799311709176,0.19510743783988638
bow:must,0.12065747069982782,0.25194201061504773
bow:eating,0.12043740754553567,0.24630459879994482
topic:46,0.1198405040572087,0.16268213753016839
topic:186,0.11892251206406015,0.11203649484865368
bow:tonight,0.11702533081458724,0.24006203787337144
bow:behind,0.11590081005077894,0.19293455394569314
mnum:negemo,0.11567435784482871,0.14244854509950838
mnum:Authentic,0.11510958012026681,0.07755828595300737
topic:133,0.11311478683196177,0.15096656760095578
mnum:health,0.11123539392187672,0.13523360325291603
topic:105,0.11023088447924176,0.1201621248132959
topic:191,0.10885428639226069,0.19668776131514076
mnum:adverb,0.10709521710996457,0.10433517194407584
mnum:social,0.10675809991187699,0.13008668771529744
mnum:netspeak,0.10403480469340827,0.11499406536309538
mnum:Tone,0.10392843572191068,0.12034818580511268
topic:159,0.10306913107834285,0.0914408866868275
topic:188,0.10213383641759455,0.1664657785111774
mnum:friend,0.10182903787031101,0.10909376879752085
topic:8,0.10118557368468901,0.11508917153157747
bow:job,0.09969487499579535,0.19099401454684056
topic:30,0.09886828717853262,0.12146860944381888
topic:96,0.09867976716172103,0.11490744973917724
mnum:sexual,0.09794027774153029,0.10908216067698775
bow:forward,0.09657180071769131,0.19887311622904075
bow:words,0.09645271682945933,0.18526593545161152
mnum:verb,0.0964303493481243,0.12239325580994946
mnum:money,0.09610979012968336,0.09927046379743842
topic:6,0.0958880833905322,0.0933146010367128
topic:119,0.09378155537005059,0.11206809994681158
topic:3,0.09363347702457372,0.152376489249017
mnum:sad,0.09130478696553734,0.1248621516609105
bow:wondering,0.09106730146858288,0.14205653830351547
topic:150,0.08820686304357983,0.06047643786544881
topic:108,0.08820322523438064,0.08716534241510236
topic:51,0.08795481620913974,0.08303433796573272
topic:128,0.086947800078404,0.0936057879352436
mnum:hear,0.08534618111107775,0.06807230965371833
mnum:Dic,0.08388404480474998,0.12353946462193528
topic:69,0.08357586440774648,0.07835918147763488
user:U_FolloweeNumDay,0.0832683138005823,0.1066919076380353
bow:hello,0.08235656642133364,0.16399323645386432
topic:140,0.0800291122562059,0.15409977280313755
bow:right,0.07901589542159947,0.14770896575882397
topic:183,0.0779841970877703,0.08780423947368893
topic:55,0.07773843171466324,0.06443655882614543
mnum:motion,0.0772079471528561,0.07220403959614916
topic:82,0.07524070156539683,0.08339498671847136
topic:12,0.07514139745499773,0.11023621105969968
bow:pm,0.07111306978022287,0.11791981405060302
bow:hair,0.06991378787807681,0.12934558118620484
bow:men,0.06962764673965346,0.13031593465714023
bow:tomorrow,0.06943536753446464,0.13285118159030904
topic:199,0.06880049302755882,0.0536936657052409
bow:economy,0.06858374841834584,0.1313585557720676
topic:195,0.06700586195673348,0.07930336636157277
bow:vs,0.06460215668303787,0.12525999150882522
mnum:family,0.06446520729956845,0.09433925187168632
bow:report,0.06414445991509349,0.1280103606969134
topic:131,0.06381702588193976,0.061027796632097224
topic:168,0.06304425405846045,0.08634172819166971
topic:35,0.06152959517859023,0.0714674528117248
bow:sign,0.060725866696999434,0.11715379325630677
bow:read,0.05931766771357937,0.12280549150351344
topic:114,0.05867436289326936,0.12666034088449346
topic:164,0.057758754066271366,0.08277948636609707
topic:76,0.054020399214118865,0.046944020733985896
topic:193,0.05124877772931663,0.06227259121506913
topic:101,0.05098879501683732,0.0783015207333478
mnum:focusfuture,0.04970021357668604,0.0604074296704788
bow:el,0.04926505725986343,0.08963473447800778
bow:online,0.04416297208522726,0.07577035013268438
topic:23,0.04318734462289399,0.060650208327869305
bow:website,0.04275972336455786,0.07269609537517906
bow:pro,0.0398826856992934,0.07236857582243211
mnum:conj,0.03601522370869093,0.04756030619965217
bow:mario,0.03532093965656457,0.06117766205624424
bow:posted,0.034501450260268095,0.059758264785594796
topic:146,0.03394665104760528,0.024130925344912187
bow:winning,0.030140723454372367,0.05220526439985586
bow:android,0.029135566693278624,0.0339167604440094
mnum:pronoun,0.029092895919413043,0.036882566739539324
mnum:adj,0.02894064794857922,0.04305359380764927
topic:98,0.028531506366753147,0.032342387335492724
bow:que,0.028220778852190005,0.03561984526237476
topic:142,0.02791314024203121,0.034852633223702786
bow:hi,0.02722260587638336,0.043583199061317024
bow:active,0.024158539459685796,0.041843817780833376
bow:trump,0.024074270200144993,0.03500956089355317
bow:mexico,0.023158459757800513,0.040111628925549724
bow:lets,0.022755073387947078,0.03218053339802985
bow:fan,0.022397260497608443,0.029107401352303202
bow:da,0.021550438929464396,0.037326455151242575
bow:san,0.020812271072290126,0.03604791091810249
bow:picked,0.020807858949942713,0.02488330513720251
bow:dead,0.02067994723784681,0.028506828884564177
bow:tu,0.020542718558366826,0.02905179119325584
bow:switch,0.02016433900107665,0.034925659650907416
bow:ha,0.020046543064453047,0.030780355098236803
bow:te,0.019762617332372865,0.027948561459431302
bow:19,0.019525802366857414,0.027345906421809636
bow:rt,0.019418177273681114,0.026717230964643863
bow:analysis,0.019393220707322245,0.03359004358747897
bow:es,0.019246583950220168,0.03333606127392104
bow:indian,0.018795118338184365,0.030664820016543463
bow:pakistan,0.018731732637271504,0.032444312641550406
bow:discover,0.018589348991802108,0.026289309459893162
bow:daily,0.018481734526004462,0.025310600670177787
bow:product,0.018457759967085704,0.03196977805690328
bow:sorry,0.018340400658624755,0.025283576444811377
bow:ebola,0.018211016813541602,0.031542406378545135
bow:snow,0.01809272192783036,0.031337513626217714
bow:going,0.018019730619393614,0.024692654132917158
bow:capital,0.017869319733659555,0.03095056967539151
bow:audience,0.01749943934284367,0.03030991804577496
bow:feliz,0.0174312434501193,0.03019179929470884
bow:get,0.017359774571698065,0.024918999914049094
bow:ships,0.017271382688400283,0.029914912333274837
bow:beat,0.016888510601863655,0.02394601618124616
bow:east,0.01682451724598483,0.029140918682864534
bow:log,0.01667653755205908,0.02358418557954617
bow:mid,0.016580376265642162,0.022328007957442084
bow:350,0.01654302597639565,0.028653361502049
bow:jesus,0.016358295948702528,0.02313412398796797
bow:thinking,0.016266735097963197,0.023064901614005203
bow:2012,0.016173897701960684,0.028014012576217412
bow:things,0.01598221476670178,0.02249022459853667
bow:machine,0.01562648765482239,0.027065870562000206
bow:lmao,0.015567230920070207,0.026963234886718798
bow:cup,0.015464591590854832,0.026785458353662982
