feature,abs_coef_mean,abs_coef_std
topic:184,0.0898485540740689,0.1371595826998713
mnum:negemo,0.0866939357603089,0.10111068846947827
bow:second,0.08606119435335544,0.17485044857966436
topic:172,0.08202888668075335,0.06695103929302584
mnum:function,0.0795150890081215,0.10862130622802764
mnum:you,0.07941789232751252,0.08678465531167247
bow:usr usr usr,0.07621614933419249,0.07305522416094477
topic:21,0.06736413635639006,0.07460034973004416
topic:87,0.06719705125225715,0.03990835376096643
mnum:relativ,0.0662524180811945,0.05831463933370836
bow:usr usr url,0.06466069106523126,0.07363374979327753
bow:usr playlist url,0.06334608460828353,0.052545799899708395
bow:added video usr,0.06167899405517732,0.05123701205909097
bow:video usr playlist,0.06167899405517732,0.05123701205909097
bow:url want,0.05999029078565795,0.09449812350604377
topic:27,0.05633105343742082,0.07748388502692184
topic:187,0.056283798636709195,0.11229145710936089
mnum:focuspresent,0.05128963345380753,0.06927394035197852
mnum:percept,0.049592747807631524,0.05885177933606378
bow:usr playlist,0.04223072307218902,0.05213545839397632
bow:added video,0.04111932937011822,0.05080073954439951
mnum:pronoun,0.037223953269814,0.058186896713241704
bow:petition url via,0.03663442912627563,0.04894062353195964
bow:free url,0.036313529695159524,0.05285760346366735
topic:191,0.03401528319131429,0.0351882778816098
bow:video usr,0.031402402183019276,0.04686071389091624
bow:sign petition url,0.031056798017996573,0.04444001309087748
bow:playlist url,0.030936354070708365,0.046489317026650864
bow:1999,0.029135781453278765,0.0
bow:petition url,0.028620401773117508,0.04635825053113071
bow:000,0.028535132142301117,0.040070261244932744
bow:video usr playlist url,0.02544895538045719,0.0
bow:added video usr playlist,0.02544895538045719,0.0
bow:lo,0.025392016058200257,0.03737448290471777
bow:added,0.025170561750632987,0.04231201038130641
bow:playlist,0.024749083256566693,0.042571751770874834
bow:usr usr usr usr,0.02472760056074154,0.03497010807794523
bow:url usr usr,0.024630476805451218,0.02880321100439406
bow:politics,0.02443873114783323,0.03421348151259482
bow:switch,0.023809977602328607,0.028502202481141752
bow:senate,0.02328401122089815,0.0
bow:por,0.022662373949255323,0.029397549989067854
bow:week,0.02229506661576349,0.03642725594366583
bow:thank,0.022191095648149535,0.030418550732679836
topic:105,0.02186362068575422,0.022313205842237584
bow:url url check,0.021338085033991795,0.0
bow:de,0.021019722848120065,0.04497129852859824
bow:mario,0.0203645497989234,0.035272434925001886
bow:steps,0.020057062126046576,0.027531867300114764
bow:join free url,0.01987722018339306,0.0
bow:apps,0.019853274699924123,0.028920774009895768
bow:channel,0.01963890431127906,0.02759682536455046
bow:happy new year,0.019460284476188097,0.002639370489352899
bow:car,0.019428089641694478,0.03055031030465979
bow:xbox,0.019091371112974705,0.026999275952266758
bow:usr hey,0.018642024912824205,0.016926367273080993
bow:video url,0.018408348419838086,0.03041432842803039
bow:url check,0.018107442394516688,0.021454101294839757
bow:se,0.017567131311113964,0.024823118464043673
bow:lt,0.01754663660570526,0.0251507746588337
bow:followers,0.01744119468485128,0.028575785302329956
bow:spending,0.017356533976534697,0.02480962566570603
bow:donald trump,0.017200725988898043,0.02432549997616298
bow:shri,0.017193872017628863,0.02431580699703799
bow:el,0.017123300903878567,0.028446764133282867
bow:capital,0.01622288530300598,0.02572130007802161
bow:newprofilepic url,0.016177333985807948,0.019279385806471025
bow:usr url usr,0.016020904015609506,0.014455491481058087
bow:last,0.015870469488469336,0.022159621263555196
bow:video url via,0.015741139284863134,0.017792489898689604
bow:url newprofilepic url,0.015729904093500894,0.01628389513162099
bow:taken,0.015285320613899495,0.02203490733885132
bow:tienen,0.01519837522883024,0.0
bow:creation,0.015121172712376573,0.02453093286435761
bow:ban,0.015095869074928025,0.02144689681090151
bow:light,0.015082784350222807,0.030748221164551986
bow:cute,0.015051484434109159,0.017967466050132105
bow:crypto,0.015013294430969083,0.02330008907674323
bow:ep,0.014840454830116315,0.0209875724925358
bow:alien,0.014800640842372485,0.020619974063993147
bow:another,0.014638504536244264,0.023059206159295357
bow:seems,0.014586752143101947,0.02220349069766711
bow:iran,0.01444507904024886,0.01928367779357043
bow:sign url url,0.014321340068875742,0.0
bow:classic,0.014272488191060051,0.025551549722131115
bow:back,0.014188079181795687,0.026865611775365634
bow:last day,0.014143098036784943,0.012768374598455047
bow:russia,0.01409912151894857,0.02066906083363154
bow:trying,0.01395950308504144,0.019537777361666713
bow:gone,0.013915590885822383,0.02177268577996399
bow:tonight,0.013865313245695999,0.02209561647135868
bow:una,0.013849430061626422,0.0
bow:30,0.013752640781886007,0.022559973882096223
bow:hey,0.013638456789936502,0.019192508765622188
bow:moon,0.01361909414315792,0.021001837396555752
bow:ago,0.013607010587818696,0.020439863631271156
bow:foreign,0.013432678579809496,0.022643465070463286
bow:many,0.013338060246749692,0.02280961138257784
bow:history,0.013328023060268418,0.026330876603520702
bow:la,0.013244489813931401,0.024304293817244853
bow:stuck,0.0132279142301408,0.018521953717690158
bow:forward,0.013217021294704331,0.01822654293890064
bow:25,0.013201421328646282,0.02297362983379422
bow:gaming,0.013000190965384966,0.0183850463766876
bow:usr happy birthday,0.012989089448945145,0.0
bow:moon url,0.012968760014067937,0.019531256978444978
bow:ring,0.012962329689292286,0.017234431372843043
bow:beauty,0.012909018259968333,0.01899869974782738
bow:must,0.01281449342318076,0.019776093798272287
bow:minister,0.012779561323058995,0.0201069087586654
bow:free url url,0.012744484041926756,0.0
bow:usr usr usr url,0.012662563508942515,0.017907569048757153
bow:going,0.012513826397149153,0.019972449342236194
bow:playing,0.012507838487639172,0.017579134786074074
bow:url via url,0.012504136320876477,0.0
bow:limit,0.01249848807693324,0.015603777117947254
bow:url url got,0.012482477958805794,0.0
bow:tool,0.012479013082929674,0.021091820091861335
bow:looking forward,0.012388630977405415,0.014415198844420128
bow:fire,0.012335346065625436,0.02130224951138631
bow:wow,0.012310081233303752,0.01822245888681115
bow:via usr url,0.01229433190249246,0.016757105334757005
bow:usr url url,0.012263121368241042,0.020499400339012847
bow:india url,0.012197876609944229,0.02112734203287942
bow:ns,0.012148131615182302,0.0
bow:still,0.012137903257857163,0.020530085158664866
bow:sleep,0.012124118614731815,0.020431021566510874
bow:honey,0.01200229175125089,0.020214581309377175
bow:beat,0.01200186804510604,0.018845781884303383
bow:andy,0.011923247325377084,0.016023636638484696
bow:annoying,0.011872144526978186,0.015751406390675415
bow:min,0.011857511964427806,0.01659179350685503
bow:peace,0.011840699458921947,0.01763553269627389
bow:food,0.011737376042358885,0.016302946526357567
bow:live,0.011725863144346652,0.018663698647341583
bow:lets,0.011692410676521318,0.014544847537045949
bow:moon url url,0.011634897064620302,0.0
bow:said,0.011630148525191262,0.021444875625490408
bow:recently,0.011600828300664612,0.0
bow:omg,0.01156315548228872,0.01898184522523977
bow:knew,0.011536535983006198,0.015363705910942932
bow:proud,0.011524904890332935,0.017109583304884594
bow:mc,0.011518554028955881,0.016289695326676665
bow:statement,0.011516702784880036,0.014075454663137378
bow:love usr,0.011502248283786771,0.01605977280320915
bow:open,0.011499844247928836,0.015833070651674514
bow:url url usr url,0.01148523021885935,0.0
bow:radio,0.011483916291563813,0.019663552604281348
bow:takes,0.01148039414830648,0.016587155584400614
bow:anniversary,0.011389202078848276,0.01972171531811877
bow:please,0.011330200743226704,0.018753608851018774
bow:got,0.011317507983460479,0.022635015966920958
bow:brothers,0.011252955870147427,0.016662844551857493
bow:url women,0.011236648467302594,0.01589102065807818
bow:ios,0.011229643764410505,0.019450313550858023
bow:earth,0.011207230024437615,0.02008501728883305
bow:coast,0.01116320213589474,0.01622003324440059
bow:makes,0.011158804011134527,0.016125860795372163
bow:show,0.011145245893110087,0.015347772901082244
bow:eu,0.011124075714666703,0.018116780899151093
bow:united,0.01112358588052419,0.016383347215093623
bow:url url usr usr,0.011085834278023109,0.0
bow:onto,0.011059320882200735,0.01517098013848759
bow:ke,0.011009460799109836,0.02106897505090317
bow:years,0.011009432382624773,0.015582212653985562
bow:year old,0.010981598323016671,0.014670194143374999
bow:companies,0.01089807342739399,0.01553122047106668
bow:control,0.01087897680884653,0.016889759934834752
bow:president,0.010877302168945308,0.01489653072073109
bow:thank everyone,0.010776482941304072,0.015240248330274521
bow:ye,0.010768032510699918,0.021536065021399837
bow:apply,0.010753956047819802,0.02193702576312068
bow:website,0.010732482357402068,0.016143554118882537
bow:join free,0.01071447864843373,0.01515256101837193
bow:red,0.010692090297210495,0.015004881880982913
bow:url url usr,0.010615874155619133,0.01516881042505367
bow:france,0.01059294175717643,0.01608391022799058
bow:usr thank,0.010482053647439668,0.013041748767802078
bow:cnn,0.010435639007316486,0.014994606371302328
bow:decided,0.010416867057764803,0.013382465338110348
bow:grateful,0.010410418758150242,0.014805908137886905
bow:long,0.010386780734042114,0.018812350364970292
bow:hopefully,0.010378028226545988,0.012078848383903523
bow:see,0.01032526131292255,0.0206505226258451
bow:thru,0.010279911930315818,0.01298660051013989
bow:2019,0.010275072208735131,0.0171996963769203
bow:feliz,0.010245203932588173,0.014488906350744363
bow:social media,0.010215991162344016,0.014975932733822087
bow:vote,0.010204769134632873,0.014083743280829905
bow:leaders,0.010183327817966463,0.016310440308775206
bow:year,0.010134385696933857,0.019430378416455375
bow:url alien,0.010133172848163566,0.01433047047174372
bow:february,0.010106869721553804,0.015620414300485568
bow:prime minister,0.009993383248977881,0.014132778124696625
bow:hi,0.009990545102864129,0.01629017462047483
bow:america,0.009943320669474742,0.014170942649883887
bow:motorcycle,0.009934253596776361,0.01404915616861483
bow:usr amp usr,0.00992813204380821,0.0
bow:search,0.009904253931711147,0.015162199513547732
bow:url got,0.009880201535064973,0.013722099304717477
bow:va,0.009864581268000536,0.01737479557062879
bow:fuck,0.009806543145099633,0.01398371466152089
bow:twitter,0.009800920977850684,0.014110296883765607
bow:violence,0.009780212037933798,0.01482841091375607
bow:wrong,0.009776644972228835,0.014980079868712658
bow:stick,0.009762592924440129,0.012666383799689594
bow:deep,0.009747775188377761,0.013695975052004485
bow:url usr get,0.009744237995615995,0.0
bow:hear,0.00974386805123731,0.014957687545556729
bow:cat,0.009737163512545267,0.01333323533118757
bow:card,0.00968464081701504,0.014591335462527295
bow:brand new,0.00965559830234076,0.0
bow:url true,0.009651169110101838,0.011220147119277653
bow:way,0.009650258344030372,0.016532362187720293
bow:liked usr video url,0.00963585778875553,0.0
