feature,gain_mean,gain_std
mnum:bio,0.7628506645560265,0.42153410566142774
topic:155,0.7562606930732727,0.0
mnum:discrep,0.750333534181118,0.6593994819225031
topic:185,0.7497035443782807,0.29794507210110255
mnum:percept,0.7361617803573608,0.15001997353332494
mnum:adj,0.7348519325256347,0.41229077077003723
topic:3,0.7192326188087463,0.0
mnum:netspeak,0.7100837767124176,0.6093685238770369
bow:got,0.7097238302230835,0.4444416908796525
topic:70,0.7057585120201111,0.1288418797754905
topic:40,0.70212874263525,0.4666765150613414
topic:111,0.6817672729492188,0.2904237340381584
bow:one,0.6790246441960335,0.3339653884355551
topic:1,0.6773073360323906,0.5822685755516253
mnum:negate,0.6766255001227061,0.7547722980348451
mnum:reward,0.6718448877334595,0.30267223728656845
mnum:male,0.6634933054447174,0.5523256735443473
bow:people,0.6590152978897095,0.0
mnum:work,0.649462890625,0.35440492137463014
topic:164,0.6483372449874878,0.0
mnum:motion,0.6460212916135788,0.3509072029901568
bow:free,0.6280510425567627,0.0
bow:usr url,0.6071178317070007,0.0
mnum:WPS,0.6055223047733307,0.10747252712824516
mnum:pronoun,0.6043056428432465,0.4299860452056082
topic:76,0.5935086071491241,0.18567203257093734
mnum:social,0.5906253755092621,0.3640394604059444
topic:105,0.5870861411094666,0.0
mnum:drives,0.5835267603397369,0.24790543668233517
mnum:cogproc,0.5679124474525452,0.18915680253273665
bow:us,0.566986083984375,0.6070508371712613
mnum:achieve,0.5649202525615692,0.2266268188377509
mnum:sad,0.5640252431233724,0.1939416590494381
mnum:informal,0.5562934577465057,0.12322895769515509
topic:199,0.548449894785881,0.7649127173014711
mnum:health,0.5453317821025848,0.4164902082772722
topic:51,0.5297809839248657,0.0
mnum:verb,0.5235383450984955,0.4141734329904425
topic:72,0.5202094316482544,0.5862004540381339
mnum:posemo,0.5194136440753937,0.21386595258921148
mnum:affiliation,0.5139854967594146,0.2186479479727376
topic:37,0.5064155608415604,0.2866079305781953
topic:75,0.5024326294660568,0.36915794515306843
mnum:prep,0.48682813346385956,0.30615755376393317
mnum:Sixltr,0.4813348948955536,0.1689330847433003
topic:48,0.4714253346125285,0.20385515683071664
mnum:WC,0.45064025521278384,0.11426685252305979
topic:15,0.4462298512458801,0.2690783051391914
mnum:focusfuture,0.43339391648769376,0.18415242786970248
mnum:Dic,0.41809592247009275,0.08231329483679507
mnum:auxverb,0.4022086188197136,0.22310641849229954
mnum:differ,0.37611495703458786,0.2549565061862624
mnum:adverb,0.3558774426579475,0.23995173598358446
topic:93,0.355634868144989,0.0
bow:via usr,0.34250500798225403,0.0
bow:url via,0.3262598514556885,0.0
bow:love,0.31823471188545227,0.0
bow:url usr,0.3154488801956177,0.0
mnum:home,0.17116717994213104,0.0
topic:163,0.14902105927467346,0.0
bow:50,0.0718545913696289,0.0
