fold,feature,drop
5,topic:191,0.12009231746196747
5,topic:77,0.10827705706469715
5,topic:81,0.07471178472042084
5,topic:26,0.0482200775295496
5,topic:123,0.04414870962500572
5,topic:19,0.024876324459910393
5,topic:178,0.019625536631792784
5,topic:8,0.01752384752035141
5,topic:115,0.006305999588221312
5,topic:60,0.003554957453161478
